county_fips,county_name,total_pop,median_income,poverty_rate,unemployment_rate,pct_nh_white,pct_nh_black,pct_hispanic
01015,"Calhoun County, Alabama",114618,47255,17.90267343242904,8.07968372164434,72.07244935350468,20.661676176516778,3.796960337817795
01025,"Clarke County, Alabama",24128,37404,23.209751142712037,12.203389830508474,52.718832891246684,45.77254641909814,0.32742042440318303
01057,"Fayette County, Alabama",16494,39856,19.441354591521442,6.340526160212828,84.49739299139081,11.173760155207955,1.8006547835576574
31149,"Rock County, Nebraska",1414,56250,5.306427503736921,0.26455026455026454,96.53465346534654,1.4851485148514851,1.2022630834512023
31163,"Sherman County, Nebraska",3033,50781,12.411467116357505,3.130990415335463,96.3402571711177,0.16485328058028353,2.2420046158918563
22011,"Beauregard Parish, Louisiana",37043,53209,15.508796891673736,8.533163265306122,80.23648192640985,12.355910698377562,3.744297168155927
22013,"Bienville Parish, Louisiana",13564,30272,28.421291395735672,4.370127205580632,54.305514597463876,43.18785019168387,0.6119138897080507
22015,"Bossier Parish, Louisiana",126499,54268,17.22532286326173,4.91307634164777,66.74123906117835,22.61045541861991,6.634044537901485
22023,"Cameron Parish, Louisiana",6930,53423,9.882795543336709,4.663840096910963,88.28282828282828,3.3766233766233764,5.887445887445887
22037,"East Feliciana Parish, Louisiana",19371,51803,17.469197887855167,5.590242485842892,53.35811264261009,43.28635589282949,1.6674410200815653
22095,"St. John the Baptist Parish, Louisiana",43242,57429,17.426361691624155,6.661418872380203,34.31848665649137,56.14448915406318,6.0913001248785905
22075,"Plaquemines Parish, Louisiana",23338,57204,18.204738100412953,3.8980361039476294,63.92150141400291,19.916016796640672,7.331390864684206
22073,"Ouachita Parish, Louisiana",155494,41121,24.70584282498404,6.1826056213540745,57.84274634391038,37.32426974674264,2.216162681518258
22117,"Washington Parish, Louisiana",46435,37570,24.394634980646323,9.84014947062487,65.5410789275331,30.1195219123506,2.278453752557338
22097,"St. Landry Parish, Louisiana",83172,36403,26.19506151638188,5.895793872703767,54.36324724666955,41.47309190592988,2.2086759967296685
22001,"Acadia Parish, Louisiana",62457,43396,24.178656487553425,8.135260073526736,77.37963719038699,17.312711145267944,2.5537569848055464
22101,"St. Mary Parish, Louisiana",50968,40485,19.73303537580558,8.670081578448112,56.076361638675245,30.277821378119604,7.033825145189138
22103,"St. Tammany Parish, Louisiana",255155,68905,11.466665610694882,5.496699894941978,78.56283435558778,11.964884090062903,5.615802159471694
22111,"Union Parish, Louisiana",22353,44100,17.289397490693506,4.50869613382076,68.92139757526954,24.75282959781685,4.692882387151613
22017,"Caddo Parish, Louisiana",245831,41797,23.325251585904546,6.770324541408879,44.85561218886146,48.94826120383515,2.8238912098148727
22005,"Ascension Parish, Louisiana",123114,80527,10.611867210403053,5.668793853382862,68.41870136621343,21.728641746673816,5.604561625810224
22055,"Lafayette Parish, Louisiana",241973,56999,17.322731461519602,5.027598749282113,65.6726163662888,25.85577729746707,4.600513280407318
